gallery_number,gallery_name,department,floor,summary,latitude,longitude,is_closed,lm_id
510,"Tea, Trade and Empire",Annie Laurie Aitken Galleries,1,Gallery 510,40.779795302,-73.963823725,True,7e1883e435122a7466719825a48c31d2
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
511,The Kirtlington Park Dining Room,Annie Laurie Aitken Galleries,1,Gallery 511,40.779832293,-73.963919979,True,8c625ec4a7380e093d41d1d3c18a5d94
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
512,Gallery 512,Annie Laurie Aitken Galleries,1,Gallery 512,40.779936398,-73.963734483,True,39403d1ddda7b7373328f2f49bbed163
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
513,British Textiles ,Annie Laurie Aitken Galleries,1,Gallery 513,40.779882991,-73.963882973,True,e16b8e36aefe6b5039e4bf7ccba80e72
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
514,The Croome Court Tapestry Room ,Annie Laurie Aitken Galleries,1,Gallery 514,40.779925453,-73.963852927,True,bbdd12b08aedce540ccf8adb79d085e7
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
515,The Lansdowne Dining Room,Annie Laurie Aitken Galleries,1,Gallery 515,40.780032798,-73.963776209,True,3113eb45eb9028792a4fec7f83ef728e
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
516,Josephine Mercy Heathcote Gallery for 19th-Century British Art,Josephine Mercy Heathcote Gallery,1,Gallery 516,40.779951149,-73.963581497,True,06e4d386b89b5523bc7a625c6578e38c
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
520,Layered Narratives: The Northern Renaissance Gallery,,1,Gallery 520,40.779566754,-73.964029377,False,1eb9dbdce4806e306bf5438b7ef25aa8
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
521,Making It Modern: European Ceramics from the Martin Eidelberg Collection,,1,Gallery 521,40.779682574,-73.964031422,False,3675244cb958217e87b1d01010d02e3b
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
522,"French Decorative Arts: Louis XV Room, ""The Morgan Alcove""",The Wrightsman Galleries,1,Gallery 522,40.779495592,-73.96405709,False,4551f93641fc316d2e20ea7bf176b661
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
523,Eighteenth-Century French Decorative Arts: The Lauzun Room,The Wrightsman Galleries,1,Gallery 523,40.77953132,-73.964141882,False,a83cf50cdecb546ca60b99ddb721a75e
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
524,"French Decorative Arts, 1715–89",The Wrightsman Galleries,1,Gallery 524,40.779392035,-73.964132603,False,7fefd4835f245f8f64931e555f4d0a50
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
525,French Decorative Arts: Varengeville Room,The Wrightsman Galleries,1,Gallery 525,40.779445472,-73.964204481,False,816936b7d02b3092424a8f1a1ce2f480
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
526,French Decorative Arts: Paar Room,The Wrightsman Galleries,1,Gallery 526,40.779336717,-73.964283782,False,e34c93b762b8455bd0863440354e0873
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
527,French Decorative Arts: Cabris Room,The Wrightsman Galleries,1,Gallery 527,40.779283283,-73.964211901,False,299a51979d64a8046ae32644d460ad16
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
528,French Decorative Arts: Tessé Room,The Wrightsman Galleries,1,Gallery 528,40.779252245,-73.964083305,False,f84bb70afed92d49bdcf4494d80166dd
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
529,Gallery 529,The Wrightsman Galleries,1,Gallery 529,40.779195729,-73.963949175,False,88d216cbb2185eec6741f1661f0a7525
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
530,French Faience,,1,Gallery 530,40.779270365,-73.963894754,False,20981dbcc8b39e9458882d2a82c0b455
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
531,Decorative Arts Under Louis XIV,The Wrightsman Galleries,1,Gallery 531,40.779174497,-73.963898778,False,0e51ceb0cb4d0d17bc3c50ee26d8a0ee
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
532,"French Medals and Sculpture, 1600–1700",The Wrightsman Galleries,1,Gallery 532,40.779144169,-73.963826801,False,c18a828d27001c1176cdcfd51f9f6bc2
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
533,"Sculpture and Decorative Arts in Central Europe, 1700–1800",The Lesley and Emma Sheafer Collection in The Wrightsman Galleries,1,Gallery 533,40.779124803,-73.96367938,False,aa136775c6f0af16c55b3d908d44043f
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
534,"Patio from the Castle of Vélez Blanco, 1506–15",Vélez Blanco Patio,1,Gallery 534,40.779188845,-73.96326118,False,695e6e53c12d1c0d3b1c5e0348a86336
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
535,"The Vélez Blanco Patio: Spanish Decorative Arts, 1450-1700",,2,Gallery 535,40.779146004,-73.963181231,False,a9f2e18ad54c14e2b5dd37917c60ba74
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
536,"Italian Renaissance Bronze Sculpture, 1450–1600",,1,Gallery 536,40.779249757,-73.963405741,False,fe7b3ae09d301101b672e6eb5a0e1c61
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
537,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 537,40.779268312,-73.963517675,True,6c46d688c26d7bddca94443646c42943
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
538,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 538,40.779199651,-73.963567739,True,44aa86ac70085f2881177f239a05cf28
539,The Jack and Belle Linsky Collection,Jack and Belle Linsky Galleries,1,Gallery 539,40.779235768,-73.963653455,True,328854e46b3f1c564dd540fd1b886c8e
